id,key,value,type
350512179,building,yes,regular
350512180,building,yes,regular
350512181,building,yes,regular
350512182,building,yes,regular
350512183,building,yes,regular
350512184,building,yes,regular
350512185,building,yes,regular
350512187,building,yes,regular
350512188,building,yes,regular
350512189,building,yes,regular
350512190,building,yes,regular
350512191,building,yes,regular
350512192,building,yes,regular
350512193,building,yes,regular
350512194,building,yes,regular
350512195,building,yes,regular
350512196,building,yes,regular
350512197,building,yes,regular
350512198,building,yes,regular
350512199,building,yes,regular
350512200,building,yes,regular
350512201,building,yes,regular
350512202,building,yes,regular
350512203,building,yes,regular
350512204,building,yes,regular
350512205,building,yes,regular
350512206,building,yes,regular
350512207,building,yes,regular
350512208,building,yes,regular
350512209,building,yes,regular
350512210,building,yes,regular
350512211,building,yes,regular
350512212,building,yes,regular
350512213,building,yes,regular
350512214,building,yes,regular
350512215,building,yes,regular
350512216,building,yes,regular
350512217,building,yes,regular
350512218,building,yes,regular
350512219,building,yes,regular
350512220,building,yes,regular
350512221,building,yes,regular
350512222,building,yes,regular
350512223,building,yes,regular
350512224,building,yes,regular
350512225,building,yes,regular
350512226,building,yes,regular
350512227,building,yes,regular
350512228,building,yes,regular
350512229,building,yes,regular
350512230,building,yes,regular
350512231,building,yes,regular
350512232,building,yes,regular
350512233,building,yes,regular
350512234,building,yes,regular
350512235,building,yes,regular
350512236,building,yes,regular
350512237,building,yes,regular
350512238,building,yes,regular
350512239,building,yes,regular
350512240,building,yes,regular
350513300,building,yes,regular
350513301,building,yes,regular
350513302,building,yes,regular
350513303,building,yes,regular
350513304,building,yes,regular
350513305,building,yes,regular
350513306,building,yes,regular
350513307,building,yes,regular
350513308,building,yes,regular
350513309,building,yes,regular
350513310,building,yes,regular
350513311,building,yes,regular
350513312,building,yes,regular
350513313,building,yes,regular
350513314,building,yes,regular
350513315,building,yes,regular
350513316,building,yes,regular
350513317,building,yes,regular
350513318,building,yes,regular
350513319,building,yes,regular
350513320,building,yes,regular
350513321,building,yes,regular
350513322,building,yes,regular
350513323,building,yes,regular
350513324,building,yes,regular
350513325,building,yes,regular
350513326,building,yes,regular
350513327,building,yes,regular
350513328,building,yes,regular
350513329,building,yes,regular
350513330,building,yes,regular
350513331,building,yes,regular
350513332,building,yes,regular
350513333,building,yes,regular
350513334,building,yes,regular
350513335,building,yes,regular
350513336,building,yes,regular
350513337,building,yes,regular
350513338,building,yes,regular
350514680,building,yes,regular
350514681,building,yes,regular
350514682,building,yes,regular
350514683,building,yes,regular
350514684,building,yes,regular
350514685,building,yes,regular
350514686,building,yes,regular
350514687,building,yes,regular
350514688,building,yes,regular
350514689,building,yes,regular
350514690,building,yes,regular
350517839,building,yes,regular
350517842,building,yes,regular
350517845,building,yes,regular
350517848,building,yes,regular
350517852,building,yes,regular
350517855,building,yes,regular
350517857,building,yes,regular
350517859,building,yes,regular
350517861,building,yes,regular
350517865,building,yes,regular
350517868,building,yes,regular
350517870,building,yes,regular
350517872,building,yes,regular
350517875,building,yes,regular
350517878,building,yes,regular
350517882,building,yes,regular
350517885,building,yes,regular
350517889,building,yes,regular
350517894,building,yes,regular
350517896,building,yes,regular
350517898,building,yes,regular
350517899,building,yes,regular
350517901,building,yes,regular
350517903,building,yes,regular
350517906,building,yes,regular
350517908,building,yes,regular
350517911,building,yes,regular
350517914,building,yes,regular
350517917,building,yes,regular
350543387,building,yes,regular
350543411,building,yes,regular
350543433,building,yes,regular
350543468,building,yes,regular
350543490,building,yes,regular
350543536,building,yes,regular
350543540,building,yes,regular
350543562,building,yes,regular
350543594,building,yes,regular
350554502,building,yes,regular
350554503,building,yes,regular
350554504,building,yes,regular
350554505,building,yes,regular
350554506,building,yes,regular
350554507,building,yes,regular
350554508,building,yes,regular
350554509,building,yes,regular
350554510,building,yes,regular
350554511,building,yes,regular
350554512,building,yes,regular
350554513,building,yes,regular
350554514,building,yes,regular
350554515,building,yes,regular
350554516,building,yes,regular
350554517,building,yes,regular
350554518,building,yes,regular
350554519,building,yes,regular
350554520,building,yes,regular
350554521,building,yes,regular
350554522,building,yes,regular
350554523,building,yes,regular
350554524,building,yes,regular
350554525,building,yes,regular
350554526,building,yes,regular
350554527,building,yes,regular
350554528,building,yes,regular
350554529,building,yes,regular
350554530,building,yes,regular
350554531,building,yes,regular
350554532,building,yes,regular
350554533,building,yes,regular
350554534,building,yes,regular
350554535,building,yes,regular
350554536,building,yes,regular
350554537,building,yes,regular
350554538,building,yes,regular
350554539,building,yes,regular
350554540,building,yes,regular
350554541,building,yes,regular
350554542,building,yes,regular
350554543,building,yes,regular
350554544,building,yes,regular
350554545,building,yes,regular
350554546,building,yes,regular
350554547,building,yes,regular
350554548,building,yes,regular
350554549,building,yes,regular
350554550,building,yes,regular
350554551,building,yes,regular
350554552,building,yes,regular
350554553,building,yes,regular
350554554,building,yes,regular
350554555,building,yes,regular
350554556,building,yes,regular
350554557,building,yes,regular
350554558,building,yes,regular
350554559,building,yes,regular
350554560,building,yes,regular
350554561,building,yes,regular
350554562,building,yes,regular
350554563,building,yes,regular
350554564,building,yes,regular
350554565,building,yes,regular
350554566,building,yes,regular
350554567,building,yes,regular
350554568,building,yes,regular
350554569,building,yes,regular
350554570,building,yes,regular
350554571,building,yes,regular
350554572,building,yes,regular
350554573,building,yes,regular
350554574,building,yes,regular
350554575,building,yes,regular
350554576,building,yes,regular
350554577,building,yes,regular
350554578,building,yes,regular
350554579,building,yes,regular
350554580,building,yes,regular
350554581,building,yes,regular
350554582,building,yes,regular
350554583,building,yes,regular
350554584,building,yes,regular
350554585,building,yes,regular
350554586,building,yes,regular
350554587,building,yes,regular
350554588,building,yes,regular
350554589,building,yes,regular
350554590,building,yes,regular
350554591,building,yes,regular
350554592,building,yes,regular
350554593,building,yes,regular
350554594,building,yes,regular
350554595,building,yes,regular
350554596,building,yes,regular
350554597,building,yes,regular
350554598,building,yes,regular
350554599,building,yes,regular
350554600,building,yes,regular
350554601,building,yes,regular
350554602,building,yes,regular
350554603,building,yes,regular
350554604,building,yes,regular
350554605,building,yes,regular
350554606,building,yes,regular
350554607,building,yes,regular
350554608,building,yes,regular
350554609,building,yes,regular
350554610,building,yes,regular
350554611,building,yes,regular
350554612,building,yes,regular
350554613,building,yes,regular
350554614,building,yes,regular
350554615,building,yes,regular
350554616,building,yes,regular
350554617,building,yes,regular
350554618,building,yes,regular
350554619,building,yes,regular
350554620,building,yes,regular
350554621,building,yes,regular
350554622,building,yes,regular
350554623,building,yes,regular
350554624,building,yes,regular
350554625,building,yes,regular
350554626,building,yes,regular
350554627,building,yes,regular
350554628,building,yes,regular
350554629,building,yes,regular
350554630,building,yes,regular
350554631,building,yes,regular
350554632,building,yes,regular
350554633,building,yes,regular
350554634,building,yes,regular
350554635,building,yes,regular
350554636,building,yes,regular
350554637,building,yes,regular
350554638,building,yes,regular
350554639,building,yes,regular
350554640,building,yes,regular
350554641,building,yes,regular
350554642,building,yes,regular
350554643,building,yes,regular
350554644,building,yes,regular
350554645,building,yes,regular
350554646,building,yes,regular
350554647,building,yes,regular
350554648,building,yes,regular
350554649,building,yes,regular
350554650,building,yes,regular
350554651,building,yes,regular
350554652,building,yes,regular
350554653,building,yes,regular
350554654,building,yes,regular
350554655,building,yes,regular
350554656,building,yes,regular
350554657,building,yes,regular
350554658,building,yes,regular
350554659,building,yes,regular
350554660,building,yes,regular
350554661,building,yes,regular
350554662,building,yes,regular
350554663,building,yes,regular
350554665,building,yes,regular
350554666,building,yes,regular
350554667,building,yes,regular
350554669,building,yes,regular
350554670,building,yes,regular
350554671,building,yes,regular
350554672,building,yes,regular
350554673,building,yes,regular
350554674,building,yes,regular
350554675,building,yes,regular
350554676,building,yes,regular
350554677,building,yes,regular
350554678,building,yes,regular
350554679,building,yes,regular
350554680,building,yes,regular
350554681,building,yes,regular
350554682,building,yes,regular
350554683,building,yes,regular
350554684,building,yes,regular
350554685,building,yes,regular
350554686,building,yes,regular
350554687,building,yes,regular
350554688,building,yes,regular
350554689,building,yes,regular
350554690,building,yes,regular
350554691,building,yes,regular
350554692,building,yes,regular
350554693,building,yes,regular
350554694,building,yes,regular
350554695,building,yes,regular
350554697,building,yes,regular
350554698,building,yes,regular
350554699,building,yes,regular
350554700,building,yes,regular
350554701,building,yes,regular
350554702,building,yes,regular
350554703,building,yes,regular
350554704,building,yes,regular
350554705,building,yes,regular
350554706,building,yes,regular
350554707,building,yes,regular
350554708,building,yes,regular
350554709,building,yes,regular
350554710,building,yes,regular
350554711,building,yes,regular
350554712,building,yes,regular
350554713,building,yes,regular
350554714,building,yes,regular
350554716,building,yes,regular
350554717,building,yes,regular
350554718,building,yes,regular
350554719,building,yes,regular
350554720,building,yes,regular
350554721,building,yes,regular
350554722,building,yes,regular
350554723,building,yes,regular
350554724,building,yes,regular
350554725,building,yes,regular
350554726,building,yes,regular
350554727,building,yes,regular
350554728,building,yes,regular
350554729,building,yes,regular
350554731,building,yes,regular
350554733,building,yes,regular
350554735,building,yes,regular
350554736,building,yes,regular
350554738,building,yes,regular
350554739,building,yes,regular
350554741,building,yes,regular
350554743,building,yes,regular
350554745,building,yes,regular
350554746,building,yes,regular
350554747,building,yes,regular
350554748,building,yes,regular
350554749,building,yes,regular
350554750,building,yes,regular
350554751,building,yes,regular
350554752,building,yes,regular
350554753,building,yes,regular
350554754,building,yes,regular
350554756,building,yes,regular
350554760,building,yes,regular
350554762,building,yes,regular
350554764,building,yes,regular
350554767,building,yes,regular
350554769,building,yes,regular
350554772,building,yes,regular
350554774,building,yes,regular
350554775,building,yes,regular
350554776,building,yes,regular
350554777,building,yes,regular
350554780,building,yes,regular
350554782,building,yes,regular
350554784,building,yes,regular
350554786,building,yes,regular
350554789,building,yes,regular
350554791,building,yes,regular
350554793,building,yes,regular
350554801,building,yes,regular
350554803,building,yes,regular
350554806,building,yes,regular
350554808,building,yes,regular
350554810,building,yes,regular
350554812,building,yes,regular
350554814,building,yes,regular
350554817,building,yes,regular
350554819,building,yes,regular
350554821,building,yes,regular
350554824,building,yes,regular
350554826,building,yes,regular
350554828,building,yes,regular
350554830,building,yes,regular
350554833,building,yes,regular
350555037,building,yes,regular
350558460,building,yes,regular
350558462,building,yes,regular
350558464,building,yes,regular
350558465,building,yes,regular
350558467,building,yes,regular
350558469,building,yes,regular
350558471,building,yes,regular
350558472,building,yes,regular
350558473,building,yes,regular
350558475,building,yes,regular
350558476,building,yes,regular
350558478,building,yes,regular
350558479,building,yes,regular
350558481,building,yes,regular
350558482,building,yes,regular
350558483,building,yes,regular
350558484,building,yes,regular
350558486,building,yes,regular
350558488,building,yes,regular
350558490,building,yes,regular
350558492,building,yes,regular
350558493,building,yes,regular
350558494,building,yes,regular
350558496,building,yes,regular
350558497,building,yes,regular
350558498,building,yes,regular
350558500,building,yes,regular
350558503,building,yes,regular
350558505,building,yes,regular
350558506,building,yes,regular
350558508,building,yes,regular
350558509,building,yes,regular
350558510,building,yes,regular
350558512,building,yes,regular
350558514,building,yes,regular
350558516,building,yes,regular
350558517,building,yes,regular
350558518,building,yes,regular
350558519,building,yes,regular
350558520,building,yes,regular
350558521,building,yes,regular
350558522,building,yes,regular
350558523,building,yes,regular
350558524,building,yes,regular
350558525,building,yes,regular
350562309,building,yes,regular
350562311,building,yes,regular
350562313,building,yes,regular
350562315,building,yes,regular
350562317,building,yes,regular
350562320,building,yes,regular
350562322,building,yes,regular
350562324,building,yes,regular
350562325,building,yes,regular
350562327,building,yes,regular
350562329,building,yes,regular
350562331,building,yes,regular
350562333,building,yes,regular
350562335,building,yes,regular
350562337,building,yes,regular
350562339,building,yes,regular
350562341,building,yes,regular
350562343,building,yes,regular
350562346,building,yes,regular
350562348,building,yes,regular
350562350,building,yes,regular
350562351,building,yes,regular
350562353,building,yes,regular
350562355,building,yes,regular
350562357,building,yes,regular
350562359,building,yes,regular
350562361,building,yes,regular
350562362,building,yes,regular
350562365,building,yes,regular
350562366,building,yes,regular
350562368,building,yes,regular
350562370,building,yes,regular
350562371,building,yes,regular
350562373,building,yes,regular
350562375,building,yes,regular
350562377,building,yes,regular
350562378,building,yes,regular
350562380,building,yes,regular
350562382,building,yes,regular
350562384,building,yes,regular
350562386,building,yes,regular
350562388,building,yes,regular
350562392,building,yes,regular
350562394,building,yes,regular
350562396,building,yes,regular
350562398,building,yes,regular
350562400,building,yes,regular
350562401,building,yes,regular
350562403,building,yes,regular
350562405,building,yes,regular
350562407,building,yes,regular
350562409,building,yes,regular
350562411,building,yes,regular
350562413,building,yes,regular
350562414,building,yes,regular
350565653,building,yes,regular
350565654,building,yes,regular
350565655,building,yes,regular
350565656,building,yes,regular
350565657,building,yes,regular
350565658,building,yes,regular
350565659,building,yes,regular
350565660,building,yes,regular
350565661,building,yes,regular
350565662,building,yes,regular
350565663,building,yes,regular
350565664,building,yes,regular
350565665,building,yes,regular
350565666,building,yes,regular
350565667,building,yes,regular
350565668,building,yes,regular
350565669,building,yes,regular
350565670,building,yes,regular
350565671,building,yes,regular
350565672,building,yes,regular
350565673,building,yes,regular
350565674,building,yes,regular
350565675,building,yes,regular
350565676,building,yes,regular
350565677,building,yes,regular
350565678,building,yes,regular
350565679,building,yes,regular
350565680,building,yes,regular
350566862,building,yes,regular
350566863,building,yes,regular
350566864,building,yes,regular
350566865,building,yes,regular
350566866,building,yes,regular
350566867,building,yes,regular
350566868,building,yes,regular
350566869,building,yes,regular
350566870,building,yes,regular
350566871,building,yes,regular
350566872,building,yes,regular
350566873,building,yes,regular
350566874,building,yes,regular
350566875,building,yes,regular
350566876,building,yes,regular
350566877,building,yes,regular
350566878,building,yes,regular
350566879,building,yes,regular
350566880,building,yes,regular
350566881,building,yes,regular
350566882,building,yes,regular
350566883,building,yes,regular
350566884,building,yes,regular
350566885,building,yes,regular
350566886,building,yes,regular
350566887,building,yes,regular
350570153,building,yes,regular
350570183,building,yes,regular
350570210,building,yes,regular
350570239,building,yes,regular
350570247,building,yes,regular
350570259,building,yes,regular
350570274,building,yes,regular
350570281,building,yes,regular
350570292,building,yes,regular
350570308,building,yes,regular
350570326,building,yes,regular
350570343,building,yes,regular
350570357,building,yes,regular
350570362,building,yes,regular
350570378,building,yes,regular
350570395,building,yes,regular
350570398,building,yes,regular
350570415,building,yes,regular
350576353,building,yes,regular
350576354,building,yes,regular
350576355,building,yes,regular
350576356,building,yes,regular
350576357,building,yes,regular
350576358,building,yes,regular
350576359,building,yes,regular
350576360,building,yes,regular
350576361,building,yes,regular
350576362,building,yes,regular
350576363,building,yes,regular
350576364,building,yes,regular
350576365,building,yes,regular
350576366,building,yes,regular
350576367,building,yes,regular
350576368,building,yes,regular
350576369,building,yes,regular
350576370,building,yes,regular
350576371,building,yes,regular
350576372,building,yes,regular
350576373,building,yes,regular
350576374,building,yes,regular
350576375,building,yes,regular
350576376,building,yes,regular
350576377,building,yes,regular
350576378,building,yes,regular
350576379,building,yes,regular
350576380,building,yes,regular
350576381,building,yes,regular
350576382,building,yes,regular
350576383,building,yes,regular
350576384,building,yes,regular
350576385,building,yes,regular
350576386,building,yes,regular
350576387,building,yes,regular
350576388,building,yes,regular
350576389,building,yes,regular
350576390,building,yes,regular
350576391,building,yes,regular
350576392,building,yes,regular
350576393,building,yes,regular
350576394,building,yes,regular
350576395,building,yes,regular
350576396,building,yes,regular
350576397,building,yes,regular
350576398,building,yes,regular
350576399,building,yes,regular
350576400,building,yes,regular
350576401,building,yes,regular
350576402,building,yes,regular
350576403,building,yes,regular
350576404,building,yes,regular
350576405,building,yes,regular
350576406,building,yes,regular
350576407,building,yes,regular
350576408,building,yes,regular
350576409,building,yes,regular
350576410,building,yes,regular
350576411,building,yes,regular
350576412,building,yes,regular
350576413,building,yes,regular
350576414,building,yes,regular
350576415,building,yes,regular
350576416,building,yes,regular
350576417,building,yes,regular
350576418,building,yes,regular
350576419,building,yes,regular
350576420,building,yes,regular
350576421,building,yes,regular
350576422,building,yes,regular
350576423,building,yes,regular
350576424,building,yes,regular
350576425,building,yes,regular
350576426,building,yes,regular
350576427,building,yes,regular
350576428,building,yes,regular
350576429,building,yes,regular
350576430,building,yes,regular
350576431,building,yes,regular
350576432,building,yes,regular
350576433,building,yes,regular
350576434,building,yes,regular
350576435,building,yes,regular
350576436,building,yes,regular
350576437,building,yes,regular
350576438,building,yes,regular
350576439,building,yes,regular
350576440,building,yes,regular
350576441,building,yes,regular
350576442,building,yes,regular
350576443,building,yes,regular
350576444,building,yes,regular
350576445,building,yes,regular
350576446,building,yes,regular
350576447,building,yes,regular
350576448,building,yes,regular
350576449,building,yes,regular
350576450,building,yes,regular
350576451,building,yes,regular
350576452,building,yes,regular
350576453,building,yes,regular
350576454,building,yes,regular
350576455,building,yes,regular
350576456,building,yes,regular
350576457,building,yes,regular
350576458,building,yes,regular
350576459,building,yes,regular
350576460,building,yes,regular
350576461,building,yes,regular
350576462,building,yes,regular
350576463,building,yes,regular
350576464,building,yes,regular
350576465,building,yes,regular
350576466,building,yes,regular
350576467,building,yes,regular
350576468,building,yes,regular
350576469,building,yes,regular
350576470,building,yes,regular
350576471,building,yes,regular
350576472,building,yes,regular
350576473,building,yes,regular
350576474,building,yes,regular
350576475,building,yes,regular
350576476,building,yes,regular
350588392,building,yes,regular
350588394,building,yes,regular
350588397,building,yes,regular
350588401,building,yes,regular
350588406,building,yes,regular
350588409,building,yes,regular
350588412,building,yes,regular
350588416,building,yes,regular
350588418,building,yes,regular
350588422,building,yes,regular
350588426,building,yes,regular
350588428,building,yes,regular
350588436,building,yes,regular
350588439,building,yes,regular
350588443,building,yes,regular
350588445,building,yes,regular
350588448,building,yes,regular
350588451,building,yes,regular
350588453,building,yes,regular
350588455,building,yes,regular
350588458,building,yes,regular
350588459,building,yes,regular
350588462,building,yes,regular
350588463,building,yes,regular
350588466,building,yes,regular
350588468,building,yes,regular
350588470,building,yes,regular
350588472,building,yes,regular
350588474,building,yes,regular
350588476,building,yes,regular
350588477,building,yes,regular
350588479,building,yes,regular
350588481,building,yes,regular
350588483,building,yes,regular
350588485,building,yes,regular
350588487,building,yes,regular
350588489,building,yes,regular
350588490,building,yes,regular
350588491,building,yes,regular
350588492,building,yes,regular
350588493,building,yes,regular
350588494,building,yes,regular
350588495,building,yes,regular
350588496,building,yes,regular
350588500,building,yes,regular
350588502,building,yes,regular
350588504,building,yes,regular
350588506,building,yes,regular
350588508,building,yes,regular
350588510,building,yes,regular
350588512,building,yes,regular
350588514,building,yes,regular
350588516,building,yes,regular
350588518,building,yes,regular
350588520,building,yes,regular
350588522,building,yes,regular
350588524,building,yes,regular
350588526,building,yes,regular
350588528,building,yes,regular
350588529,building,yes,regular
350588531,building,yes,regular
350588533,building,yes,regular
350588535,building,yes,regular
350588537,building,yes,regular
350588539,building,yes,regular
350588541,building,yes,regular
350588543,building,yes,regular
350588545,building,yes,regular
350588549,building,yes,regular
350588551,building,yes,regular
350588553,building,yes,regular
350588555,building,yes,regular
350588557,building,yes,regular
350588559,building,yes,regular
350588562,building,yes,regular
350588563,building,yes,regular
350588564,building,yes,regular
350588565,building,yes,regular
350588566,building,yes,regular
350588567,building,yes,regular
350588569,building,yes,regular
350588570,building,yes,regular
350588571,building,yes,regular
350588572,building,yes,regular
350588573,building,yes,regular
350588574,building,yes,regular
350588575,building,yes,regular
350588576,building,yes,regular
350588577,building,yes,regular
350588578,building,yes,regular
350588579,building,yes,regular
350588580,building,yes,regular
350588581,building,yes,regular
350588582,building,yes,regular
350588583,building,yes,regular
350588584,building,yes,regular
350588585,building,yes,regular
350588586,building,yes,regular
350588587,building,yes,regular
350588588,building,yes,regular
350588589,building,yes,regular
350588590,building,yes,regular
350588591,building,yes,regular
350588592,building,yes,regular
350588593,building,yes,regular
350588594,building,yes,regular
350588595,building,yes,regular
350588596,building,yes,regular
350588597,building,yes,regular
350588598,building,yes,regular
350588599,building,yes,regular
350588600,building,yes,regular
350588601,building,yes,regular
350588602,building,yes,regular
350588603,building,yes,regular
350588604,building,yes,regular
350588605,building,yes,regular
350588606,building,yes,regular
350588607,building,yes,regular
350588608,building,yes,regular
350588609,building,yes,regular
350588610,building,yes,regular
350588611,building,yes,regular
350588612,building,yes,regular
350588613,building,yes,regular
350588614,building,yes,regular
350588615,building,yes,regular
350588616,building,yes,regular
350588617,building,yes,regular
350588618,building,yes,regular
350588619,building,yes,regular
350588620,building,yes,regular
350588621,building,yes,regular
350588622,building,yes,regular
350588623,building,yes,regular
350589125,building,yes,regular
350589126,building,yes,regular
350589127,building,yes,regular
350589128,building,yes,regular
350589129,building,yes,regular
350589130,building,yes,regular
350589131,building,yes,regular
350589132,building,yes,regular
350589133,building,yes,regular
350589134,building,yes,regular
350589135,building,yes,regular
350589136,building,yes,regular
350589137,building,yes,regular
350589138,building,yes,regular
350589139,building,yes,regular
350589140,building,yes,regular
350589141,building,yes,regular
350589142,building,yes,regular
350589143,building,yes,regular
350589144,building,yes,regular
350589145,building,yes,regular
350589146,building,yes,regular
350589147,building,yes,regular
350589148,building,yes,regular
350589149,building,yes,regular
350589150,building,yes,regular
350589151,building,yes,regular
350589152,building,yes,regular
350589153,building,yes,regular
350591939,building,yes,regular
350591949,building,yes,regular
350591950,building,yes,regular
350591951,building,yes,regular
350591954,building,yes,regular
350591955,building,yes,regular
350591960,building,yes,regular
350591961,building,yes,regular
350591963,building,yes,regular
350591965,building,yes,regular
350591968,building,yes,regular
350591969,building,yes,regular
350591971,building,yes,regular
350591974,building,yes,regular
350591981,building,yes,regular
350591982,building,yes,regular
350591984,building,yes,regular
350591985,building,yes,regular
350591988,building,yes,regular
350591989,building,yes,regular
350591991,building,yes,regular
350591994,building,yes,regular
350591995,building,yes,regular
350591996,building,yes,regular
350591997,building,yes,regular
350593761,building,yes,regular
350593763,building,yes,regular
350593768,building,yes,regular
350593770,building,yes,regular
350593772,building,yes,regular
350593774,building,yes,regular
350593781,building,yes,regular
350593784,building,yes,regular
350593785,building,yes,regular
350593787,building,yes,regular
350593788,building,yes,regular
350593789,building,yes,regular
350593790,building,yes,regular
350593791,building,yes,regular
350593792,building,yes,regular
350593794,building,yes,regular
350593798,building,yes,regular
350593800,building,yes,regular
350593804,building,yes,regular
350593806,building,yes,regular
350593808,building,yes,regular
350593810,building,yes,regular
350593816,building,yes,regular
350593820,building,yes,regular
350593822,building,yes,regular
350593826,building,yes,regular
350593831,building,yes,regular
350593833,building,yes,regular
350593835,building,yes,regular
350593837,building,yes,regular
350593839,building,yes,regular
350593843,building,yes,regular
350593847,building,yes,regular
350593852,building,yes,regular
350593854,building,yes,regular
350593856,building,yes,regular
350593858,building,yes,regular
350593860,building,yes,regular
350593862,building,yes,regular
350593866,building,yes,regular
350593868,building,yes,regular
350593870,building,yes,regular
350593873,building,yes,regular
350593877,building,yes,regular
350593879,building,yes,regular
350593882,building,yes,regular
350593890,building,yes,regular
350593895,building,yes,regular
350593899,building,yes,regular
350593901,building,yes,regular
350593904,building,yes,regular
350593910,building,yes,regular
350593913,building,yes,regular
350593916,building,yes,regular
350593922,building,yes,regular
350593929,building,yes,regular
350593932,building,yes,regular
350593935,building,yes,regular
350593941,building,yes,regular
350593944,building,yes,regular
350593947,building,yes,regular
350593949,building,yes,regular
350593951,building,yes,regular
350593958,building,yes,regular
350593959,building,yes,regular
350593960,building,yes,regular
350593961,building,yes,regular
350593963,building,yes,regular
350593965,building,yes,regular
350593967,building,yes,regular
350593969,building,yes,regular
350593973,building,yes,regular
350593977,building,yes,regular
350593978,building,yes,regular
350593980,building,yes,regular
350593982,building,yes,regular
350593986,building,yes,regular
350593988,building,yes,regular
350593993,building,yes,regular
350593995,building,yes,regular
350593999,building,yes,regular
350594002,building,yes,regular
350594005,building,yes,regular
350594010,building,yes,regular
350594012,building,yes,regular
350594014,building,yes,regular
350594017,building,yes,regular
350594019,building,yes,regular
350594021,building,yes,regular
350594023,building,yes,regular
350594025,building,yes,regular
350594027,building,yes,regular
350594038,building,yes,regular
350594040,building,yes,regular
350594043,building,yes,regular
350594046,building,yes,regular
350594049,building,yes,regular
350594057,building,yes,regular
350594060,building,yes,regular
350594065,building,yes,regular
350594067,building,yes,regular
350594069,building,yes,regular
350594072,building,yes,regular
350594075,building,yes,regular
350594076,building,yes,regular
350594079,building,yes,regular
350594083,building,yes,regular
350594085,building,yes,regular
350594088,building,yes,regular
350594090,building,yes,regular
350594096,building,yes,regular
350594097,building,yes,regular
350594103,building,yes,regular
350594107,building,yes,regular
350594109,building,yes,regular
350594111,building,yes,regular
350594113,building,yes,regular
350594115,building,yes,regular
350594116,building,yes,regular
350594117,building,yes,regular
350594119,building,yes,regular
350594120,building,yes,regular
350594121,building,yes,regular
350594123,building,yes,regular
350594124,building,yes,regular
350594128,building,yes,regular
350594129,building,yes,regular
350594131,building,yes,regular
350594132,building,yes,regular
350594136,building,yes,regular
350594137,building,yes,regular
350594138,building,yes,regular
350594139,building,yes,regular
350594140,building,yes,regular
350594142,building,yes,regular
350594143,building,yes,regular
350594144,building,yes,regular
350594145,building,yes,regular
350594146,building,yes,regular
350594147,building,yes,regular
350594148,building,yes,regular
350594149,building,yes,regular
350594152,building,yes,regular
350594153,building,yes,regular
350594155,building,yes,regular
350594156,building,yes,regular
350594157,building,yes,regular
350594158,building,yes,regular
350594159,building,yes,regular
350594160,building,yes,regular
350594161,building,yes,regular
350594162,building,yes,regular
350594164,building,yes,regular
350594165,building,yes,regular
350594166,building,yes,regular
350594167,building,yes,regular
350594169,building,yes,regular
350594170,building,yes,regular
350594171,building,yes,regular
350594172,building,yes,regular
350594173,building,yes,regular
350594174,building,yes,regular
350594175,building,yes,regular
350594176,building,yes,regular
350594177,building,yes,regular
350594180,building,yes,regular
350594181,building,yes,regular
350594183,building,yes,regular
350594184,building,yes,regular
350594185,building,yes,regular
350594188,building,yes,regular
350722189,building,yes,regular
350722190,building,yes,regular
350722191,building,yes,regular
350722192,building,yes,regular
350722193,building,yes,regular
350722194,building,yes,regular
350722195,building,yes,regular
350722196,building,yes,regular
350722197,building,yes,regular
350722198,building,yes,regular
350722199,building,yes,regular
350722200,building,yes,regular
350722201,building,yes,regular
350722202,building,yes,regular
350722203,building,yes,regular
350722204,building,yes,regular
350722205,building,yes,regular
350722206,building,yes,regular
350722207,building,yes,regular
350722208,building,yes,regular
350722209,building,yes,regular
350722210,building,yes,regular
350722211,building,yes,regular
350722212,building,yes,regular
350722213,building,yes,regular
350722214,building,yes,regular
350722215,building,yes,regular
350722216,building,yes,regular
350722217,building,yes,regular
350722218,building,yes,regular
350722220,building,yes,regular
350722221,building,yes,regular
350722222,building,yes,regular
350722223,building,yes,regular
350722224,building,yes,regular
350722225,building,yes,regular
350722226,building,yes,regular
350722227,building,yes,regular
350722228,building,yes,regular
350722229,building,yes,regular
350722230,building,yes,regular
350722231,building,yes,regular
350722232,building,yes,regular
350722233,building,yes,regular
350722234,building,yes,regular
350722235,building,yes,regular
350722236,building,yes,regular
350722237,building,yes,regular
350722238,building,yes,regular
350722239,building,yes,regular
350722240,building,yes,regular
350722241,building,yes,regular
350722242,building,yes,regular
350722243,building,yes,regular
350722244,building,yes,regular
350722245,building,yes,regular
350722246,building,yes,regular
350722247,building,yes,regular
350722248,building,yes,regular
350722249,building,yes,regular
350722250,building,yes,regular
350722251,building,yes,regular
350722252,building,yes,regular
350722253,building,yes,regular
350722254,building,yes,regular
350722255,building,yes,regular
350722256,building,yes,regular
350722257,building,yes,regular
350722258,building,yes,regular
350722259,building,yes,regular
350722260,building,yes,regular
350722261,building,yes,regular
350722262,building,yes,regular
350722263,building,yes,regular
350722264,building,yes,regular
350722265,building,yes,regular
350722266,building,yes,regular
350722267,building,yes,regular
350722268,building,yes,regular
350722269,building,yes,regular
350722270,building,yes,regular
350722271,building,yes,regular
350722272,building,yes,regular
350722273,building,yes,regular
350722274,building,yes,regular
